id,customerId,merchantCode,amountDkk,timestamp,category,note
TX72445,CUST016,MC4321 CPH MCDON,116.50,2025-05-07T08:42:29+02:00,FastFood,
TX70155,CUST013,MC1357 OSL NORDNET,4340.83,2025-04-11T06:28:29+02:00,Investment,
TX72067,CUST022,MC1234 OSL REMA1000,134.23,2025-03-08T21:48:02+02:00,Groceries,
TX72439,CUST033,MC5678 AAR ICA,234.05,2025-03-22T21:05:26+02:00,Groceries,
TX70617,CUST005,MC1357 OSL NORDNET,1858.01,2025-01-09T04:04:49+02:00,Investment,
TX71270,CUST030,MC9999 OSL BMW,250000.00,2025-01-20T08:35:10+02:00,Auto,
TX72222,CUST017,MC1357 OSL NORDNET,13015.95,2025-03-13T23:43:16+02:00,Investment,
TX72447,CUST015,MC1234 OSL REMA1000,158.08,2025-03-06T13:49:35+02:00,Groceries,
TX71876,CUST024,MC2468 ONLINE NETFLX,99.00,2025-02-11T15:04:24+02:00,Subscription,
TX72154,CUST027,MC4321 CPH MCDON,43.15,2025-02-06T19:15:47+02:00,FastFood,
TX70616,CUST023,MC2155 CPH UNKNOWN,645.02,2025-06-27T14:04:35+02:00,Unknown,
TX90000,CUST001,MC1234 OSL REMA1000,89.50,2025-09-03T08:12:00+02:00,Groceries,
TX71850,CUST008,MC4321 CPH MCDON,91.61,2025-02-20T13:18:17+02:00,FastFood,
TX71753,CUST003,MC4321 CPH MCDON,127.86,2025-06-25T00:41:07+02:00,FastFood,
TX71274,CUST039,MC9999 OSL BMW,2999.00,2025-02-10T21:04:51+02:00,Auto,
TX72575,CUST016,MC7777 ATM DNB,1000.00,2025-02-22T03:41:57+02:00,ATM,
TX70431,CUST019,MC3844 OSL UNKNOWN,514.35,2025-04-02T08:05:57+02:00,Unknown,
TX70509,CUST011,MC4321 CPH MCDON,41.72,2025-06-11T07:58:49+02:00,FastFood,
TX71087,CUST035,MC2468 ONLINE NETFLX,129.00,2025-09-18T18:25:53+02:00,Subscription,
TX70395,CUST029,MC1234 OSL REMA1000,142.73,2025-06-06T13:17:37+02:00,Groceries,
TX72285,CUST018,MC7777 ATM DNB,1500.00,2025-07-03T06:46:36+02:00,ATM,
TX71538,CUST014,MC7777 ATM DNB,1500.00,2025-03-16T16:41:09+02:00,ATM,
TX72446,CUST010,MC1357 OSL NORDNET,8122.38,2025-06-06T07:14:30+02:00,Investment,
TX72176,CUST029,MC1234 OSL REMA1000,1050.41,2025-01-02T08:46:37+02:00,Groceries,
TX71654,CUST025,MC4321 CPH MCDON,63.44,2025-06-11T13:44:05+02:00,FastFood,
TX70578,CUST039,MC4321 CPH MCDON,67.01,2025-05-29T00:27:28+02:00,FastFood,
TX72733,CUST034,MC9999 OSL BMW,1800.00,2025-06-15T04:42:25+02:00,Auto,
TX71841,CUST006,MC5678 AAR ICA,954.14,2025-08-23T21:17:56+02:00,Groceries,
TX72791,CUST012,MC7777 ATM DNB,200.00,2025-05-03T18:32:53+02:00,ATM,
TX90101,CUST002,  MC4321 CPH MCDON  ,120.00,2025-07-12T08:07:14+02:00,FastFood,
TX90022,  CUST010  ,MC1234 OSL REMA1000,150.00,2025-09-10T09:00:00+02:00,Groceries,
TX71896,CUST008,MC4321 CPH MCDON,126.54,2025-02-28T00:14:34+02:00,FastFood,
TX70687,CUST023,MC4321 CPH MCDON,62.96,2025-07-02T02:37:45+02:00,FastFood,
TX70764,CUST002,MC5678 AAR ICA,1352.17,2025-01-18T07:15:13+02:00,Groceries,
TX70470,CUST031,MC5678 AAR ICA,203.48,2025-05-31T10:02:57+02:00,Groceries,
TX72426,CUST022,MC3853 OSL UNKNOWN,82.19,2025-05-28T18:40:31+02:00,Unknown,
TX70368,CUST016,MC1234 OSL REMA1000,1255.79,2025-08-27T07:42:28+02:00,Groceries,
TX71810,CUST006,MC1357 OSL NORDNET,18771.70,2025-07-12T14:41:56+02:00,Investment,
TX72653,CUST019,MC9999 OSL BMW,750.00,2025-05-03T12:39:57+02:00,Auto,
TX71459,CUST017,MC4321 CPH MCDON,131.91,2025-05-17T12:53:55+02:00,FastFood,
TX72608,CUST021,MC1234 OSL REMA1000,294.12,2025-03-18T07:18:41+02:00,Groceries,
TX71339,CUST001,MC1357 OSL NORDNET,4068.61,2025-03-29T09:17:33+02:00,Investment,
TX71897,CUST026,MC4321 CPH MCDON,143.24,2025-01-02T02:19:07+02:00,FastFood,
TX72156,CUST009,MC4321 CPH MCDON,95.74,2025-05-09T08:24:54+02:00,FastFood,
TX71051,CUST013,MC1234 OSL REMA1000,211.21,2025-05-08T06:49:48+02:00,Groceries,
TX70860,CUST008,MC1357 OSL NORDNET,15846.92,2025-03-24T23:55:11+02:00,Investment,
TX70244,CUST025,MC9999 OSL BMW,750.00,2025-08-25T02:26:50+02:00,Auto,
TX72182,CUST036,MC1357 OSL NORDNET,3187.23,2025-06-04T04:41:38+02:00,Investment,
TX72629,CUST030,MC5678 AAR ICA,767.67,2025-07-04T00:50:12+02:00,Groceries,
TX71827,CUST022,MC1234 OSL REMA1000,1052.47,2025-06-17T10:27:46+02:00,Groceries,
TX72225,CUST022,MC4321 CPH MCDON,74.40,2025-03-13T04:07:52+02:00,FastFood,
TX70119,CUST040,MC2468 ONLINE NETFLX,79.00,2025-02-27T14:39:17+02:00,Subscription,
TX71824,CUST022,MC4321 CPH MCDON,102.96,2025-03-11T00:57:46+02:00,FastFood,
TX72362,CUST034,MC5097 ONLINE UNKNOWN,503.38,2025-07-15T10:53:56+02:00,Unknown,
TX71652,CUST037,MC4321 CPH MCDON,117.56,2025-01-24T22:50:19+02:00,FastFood,
TX71474,CUST038,MC5678 AAR ICA,55.62,2025-01-03T10:19:43+02:00,Groceries,
TX90021,CUST009,MC4321 CPH MCDON,120.00,2025-09-05T12:00:20+02:00,FastFood,
TX70471,CUST039,MC1234 OSL REMA1000,1491.13,2025-06-29T11:14:05+02:00,Groceries,
TX70325,CUST014,MC7777 ATM DNB,500.00,2025-04-27T19:15:47+02:00,ATM,
TX72563,CUST004,MC1357 OSL NORDNET,12393.52,2025-03-05T22:07:48+02:00,Investment,
TX70067,CUST014,MC9999 OSL BMW,750.00,2025-02-16T08:15:23+02:00,Auto,
TX71782,CUST008,MC9999 OSL BMW,4200.00,2025-07-08T02:24:29+02:00,Auto,
TX70060,CUST040,MC9999 OSL BMW,250000.00,2025-02-27T21:04:09+02:00,Auto,
TX70206,CUST018,MC1357 OSL NORDNET,15471.07,2025-05-27T02:44:15+02:00,Investment,
TX90099,CUST017,MC4321 CPH MCDON,0.00,2025-08-24T08:53:37+02:00,FastFood,
TX71887,CUST014,MC1357 OSL NORDNET,4027.54,2025-01-28T01:03:45+02:00,Investment,
TX71636,CUST035,MC9999 OSL BMW,1800.00,2025-03-27T19:23:31+02:00,Auto,
TX70454,CUST022,MC9999 OSL BMW,750.00,2025-07-16T11:46:13+02:00,Auto,
TX70201,CUST014,MC6812 OSL UNKNOWN,340.20,2025-06-16T18:11:29+02:00,Unknown,
TX71452,CUST029,MC2468 ONLINE NETFLX,179.00,2025-04-11T17:56:35+02:00,Subscription,
TX70257,CUST007,MC5960 ONLINE UNKNOWN,64.42,2025-08-26T12:26:44+02:00,Unknown,
TX70104,CUST016,MC7777 ATM DNB,500.00,2025-05-01T10:12:23+02:00,ATM,
TX72833,CUST027,MC1357 OSL NORDNET,18586.91,2025-05-21T23:33:28+02:00,Investment,
TX70762,CUST014,MC7777 ATM DNB,1000.00,2025-02-15T17:07:20+02:00,ATM,
TX70681,CUST023,MC1357 OSL NORDNET,17717.53,2025-05-21T00:10:00+02:00,Investment,
TX72030,CUST016,MC2468 ONLINE NETFLX,99.00,2025-08-15T11:56:36+02:00,Subscription,
TX70030,CUST017,MC1234 OSL REMA1000,978.55,2025-09-24T01:10:41+02:00,Groceries,
TX71580,CUST014,MC5678 AAR ICA,124.20,2025-05-13T03:22:31+02:00,Groceries,
TX71912,CUST007,MC7777 ATM DNB,2000.00,2025-06-26T22:35:10+02:00,ATM,
TX70729,CUST038,MC9999 OSL BMW,999.00,2025-01-25T04:18:29+02:00,Auto,
TX72750,CUST003,MC3348 OSL UNKNOWN,265.76,2025-07-05T23:38:23+02:00,Unknown,
TX71784,CUST001,MC7777 ATM DNB,2000.00,2025-04-14T10:26:24+02:00,ATM,
TX71289,CUST033,MC5678 AAR ICA,67.22,2025-01-13T22:06:18+02:00,Groceries,
TX70635,CUST019,MC2468 ONLINE NETFLX,179.00,2025-03-22T10:36:02+02:00,Subscription,
TX71434,CUST001,MC7777 ATM DNB,200.00,2025-08-23T10:53:54+02:00,ATM,
TX70356,CUST009,MC7777 ATM DNB,2000.00,2025-02-17T07:34:34+02:00,ATM,
TX72462,CUST028,MC4321 CPH MCDON,129.52,2025-03-25T13:15:51+02:00,FastFood,
TX70448,CUST002,MC7962 CPH UNKNOWN,570.02,2025-03-17T12:54:51+02:00,Unknown,
TX70232,CUST027,MC5678 AAR ICA,534.91,2025-09-01T11:45:30+02:00,Groceries,
TX72863,CUST022,MC5678 AAR ICA,1020.46,2025-02-18T17:19:26+02:00,Groceries,
TX71078,CUST039,MC4321 CPH MCDON,97.37,2025-02-24T07:13:13+02:00,FastFood,
TX72527,CUST027,MC7777 ATM DNB,1500.00,2025-07-04T19:00:38+02:00,ATM,
TX72468,CUST014,MC5136 CPH UNKNOWN,243.18,2025-07-07T23:34:27+02:00,Unknown,
TX71605,CUST014,MC5678 AAR ICA,873.32,2025-06-19T04:40:37+02:00,Groceries,
TX71993,CUST017,MC1357 OSL NORDNET,19895.37,2025-06-13T12:58:50+02:00,Investment,
TX71118,CUST017,MC7777 ATM DNB,200.00,2025-06-18T10:48:10+02:00,ATM,
TX71059,CUST022,MC8308 OSL UNKNOWN,415.24,2025-06-22T11:09:37+02:00,Unknown,
TX72829,CUST020,MC5678 AAR ICA,1451.94,2025-01-12T12:25:07+02:00,Groceries,
TX71238,CUST010,MC1357 OSL NORDNET,5274.95,2025-07-10T14:26:38+02:00,Investment,
TX72403,CUST007,MC4321 CPH MCDON,73.86,2025-06-18T02:41:54+02:00,FastFood,
TX70281,CUST014,MC4321 CPH MCDON,94.96,2025-08-14T00:24:55+02:00,FastFood,
TX70526,CUST003,MC8972 OSL UNKNOWN,639.24,2025-03-03T17:47:05+02:00,Unknown,
TX90114,CUST033,MC1234 OSL REMA1000,300.00,2025-03-17T00:47:20+02:00,FastFood,
TX71895,CUST013,MC4321 CPH MCDON,131.16,2025-01-10T00:25:46+02:00,FastFood,
TX71942,CUST018,MC4321 CPH MCDON,148.38,2025-04-08T02:09:02+02:00,FastFood,
TX72490,CUST027,MC4321 CPH MCDON,147.28,2025-01-19T04:54:38+02:00,FastFood,
TX90028,CUST010,MC9999 OSL BMW,1800.00,2025-09-18T13:05:00+02:00,Auto,
TX71310,CUST021,MC1357 OSL NORDNET,13479.73,2025-06-24T14:40:09+02:00,Investment,
TX71476,CUST019,MC9999 OSL BMW,2999.00,2025-01-16T12:39:38+02:00,Auto,
TX71598,CUST032,MC9999 OSL BMW,4200.00,2025-04-12T00:48:46+02:00,Auto,
TX71816,CUST004,MC2468 ONLINE NETFLX,99.00,2025-07-30T12:16:45+02:00,Subscription,
TX71141,CUST006,MC7777 ATM DNB,1000.00,2025-08-07T11:54:17+02:00,ATM,
TX72358,CUST019,MC4321 CPH MCDON,89.15,2025-03-22T22:07:03+02:00,FastFood,
TX71242,CUST022,MC1357 OSL NORDNET,9930.17,2025-09-18T05:47:40+02:00,Investment,
TX71041,CUST030,MC4321 CPH MCDON,189.20,2025-08-21T15:39:23+02:00,FastFood,
TX70544,CUST002,MC5678 AAR ICA,244.37,2025-06-24T05:56:41+02:00,Groceries,
TX72460,CUST027,MC5678 AAR ICA,630.54,2025-02-11T13:33:52+02:00,Groceries,
TX70024,CUST022,MC1234 OSL REMA1000,1016.97,2025-03-20T03:04:43+02:00,Groceries,
TX70714,CUST024,MC6057 ONLINE UNKNOWN,22.85,2025-08-22T10:55:48+02:00,Unknown,
TX72572,CUST023,MC5678 AAR ICA,241.75,2025-03-23T16:48:05+02:00,Groceries,
TX70045,CUST005,MC9999 OSL BMW,1800.00,2025-05-25T12:32:38+02:00,Auto,
TX70194,CUST013,MC1357 OSL NORDNET,8502.64,2025-04-06T10:47:20+02:00,Investment,
TX70868,CUST035,MC1838 OSL UNKNOWN,325.42,2025-03-21T18:24:14+02:00,Unknown,
TX72361,CUST022,MC1234 OSL REMA1000,946.17,2025-04-11T11:24:49+02:00,Groceries,
TX71544,CUST020,MC2626 AAR UNKNOWN,219.12,2025-03-04T12:21:03+02:00,Unknown,
TX72195,CUST034,MC1234 OSL REMA1000,204.40,2025-06-14T15:41:13+02:00,Groceries,
TX70708,CUST005,MC7777 ATM DNB,500.00,2025-08-19T13:03:36+02:00,ATM,
TX90061,CUST003,MC2468 ONLINE NETFLX,129.00,2025-12-01T06:00:00+02:00,Subscription,
TX70639,CUST017,MC4321 CPH MCDON,48.67,2025-04-01T23:30:50+02:00,FastFood,
TX71670,CUST010,MC4321 CPH MCDON,167.18,2025-05-02T04:52:48+02:00,FastFood,
TX70881,CUST029,MC2468 ONLINE NETFLX,179.00,2025-03-23T12:33:41+02:00,Subscription,
TX71540,CUST016,MC5678 AAR ICA,1217.54,2025-09-07T14:14:50+02:00,Groceries,
TX70434,CUST035,MC9999 OSL BMW,1800.00,2025-04-01T11:13:50+02:00,Auto,
TX70479,CUST036,MC7777 ATM DNB,2000.00,2025-04-22T07:22:17+02:00,ATM,
TX72120,CUST018,MC4244 ONLINE UNKNOWN,545.91,2025-08-22T02:41:01+02:00,Unknown,
TX71679,CUST004,MC7777 ATM DNB,1000.00,2025-09-01T22:30:32+02:00,ATM,
TX70909,CUST037,MC9999 OSL BMW,1800.00,2025-04-09T17:52:11+02:00,Auto,
TX70615,CUST018,MC1070 AAR UNKNOWN,109.89,2025-05-12T15:03:39+02:00,Unknown,
TX71502,CUST010,MC1234 OSL REMA1000,856.76,2025-05-27T13:52:38+02:00,Groceries,
TX72454,CUST016,MC9999 OSL BMW,4200.00,2025-02-18T08:45:06+02:00,Auto,
TX72223,CUST005,MC1234 OSL REMA1000,812.00,2025-03-23T16:06:32+02:00,Groceries,
TX72427,CUST015,MC2983 CPH UNKNOWN,264.19,2025-01-18T06:07:22+02:00,Unknown,
TX72450,CUST013,MC5678 AAR ICA,627.80,2025-02-19T22:52:20+02:00,Groceries,
TX71817,CUST005,MC2468 ONLINE NETFLX,99.00,2025-08-25T16:12:55+02:00,Subscription,
TX71515,CUST009,MC9999 OSL BMW,750.00,2025-06-15T09:53:35+02:00,Auto,
TX70263,CUST003,MC5678 AAR ICA,576.10,2025-05-06T03:51:26+02:00,Groceries,
TX72042,CUST015,MC2468 ONLINE NETFLX,79.00,2025-03-16T05:17:40+02:00,Subscription,
TX72355,CUST003,MC3065 CPH UNKNOWN,510.19,2025-05-24T02:08:56+02:00,Unknown,
TX70097,CUST024,MC5678 AAR ICA,909.35,2025-04-07T17:45:33+02:00,Groceries,
TX70269,CUST033,MC3248 CPH UNKNOWN,759.63,2025-09-26T01:30:29+02:00,Unknown,
TX71426,CUST026,MC5678 AAR ICA,223.44,2025-07-28T19:19:09+02:00,Groceries,
TX70872,CUST001,MC5268 AAR UNKNOWN,199.88,2025-06-15T10:07:00+02:00,Unknown,
TX71244,CUST036,MC2468 ONLINE NETFLX,99.00,2025-08-25T22:55:55+02:00,Subscription,
TX71996,CUST005,MC2468 ONLINE NETFLX,99.00,2025-03-10T19:38:48+02:00,Subscription,
TX70609,CUST033,MC3326 AAR UNKNOWN,234.72,2025-05-24T09:13:55+02:00,Unknown,
TX71729,CUST006,MC1357 OSL NORDNET,13966.79,2025-01-26T09:52:03+02:00,Investment,
TX72277,CUST031,MC2468 ONLINE NETFLX,149.00,2025-07-06T11:12:44+02:00,Subscription,
TX71715,CUST030,MC4321 CPH MCDON,110.81,2025-06-13T17:02:10+02:00,FastFood,
TX71568,CUST009,MC5678 AAR ICA,610.63,2025-03-22T16:18:27+02:00,Groceries,
TX72122,CUST022,MC1357 OSL NORDNET,7767.81,2025-01-27T06:19:29+02:00,Investment,
TX71285,CUST012,MC1357 OSL NORDNET,12883.12,2025-05-18T07:44:32+02:00,Investment,
TX71826,CUST021,MC1357 OSL NORDNET,10360.60,2025-03-07T22:49:43+02:00,Investment,
TX72084,CUST010,MC5678 AAR ICA,166.78,2025-08-17T20:35:27+02:00,Groceries,
TX70074,CUST029,MC4321 CPH MCDON,107.86,2025-08-08T12:53:23+02:00,FastFood,
TX72830,CUST018,MC9999 OSL BMW,250000.00,2025-07-13T03:55:20+02:00,Auto,
TX70087,CUST022,MC4321 CPH MCDON,169.50,2025-08-19T21:02:14+02:00,FastFood,
TX72234,CUST029,MC9999 OSL BMW,750.00,2025-04-29T09:34:32+02:00,Auto,
TX71239,CUST023,MC4321 CPH MCDON,62.42,2025-03-02T19:56:38+02:00,FastFood,
TX71416,CUST005,MC2468 ONLINE NETFLX,99.00,2025-02-19T23:02:44+02:00,Subscription,
TX70804,CUST031,MC1234 OSL REMA1000,245.78,2025-06-30T17:36:20+02:00,Groceries,
TX70826,CUST019,MC2468 ONLINE NETFLX,179.00,2025-06-25T12:59:16+02:00,Subscription,
TX70781,CUST017,MC6114 OSL UNKNOWN,29.11,2025-06-09T07:53:11+02:00,Unknown,
TX71168,CUST015,MC9052 OSL UNKNOWN,276.09,2025-03-27T15:11:21+02:00,Unknown,
TX72493,CUST006,MC7777 ATM DNB,200.00,2025-07-26T07:09:28+02:00,ATM,
TX70186,CUST026,MC6251 ONLINE UNKNOWN,299.32,2025-01-11T20:37:59+02:00,Unknown,
TX72444,CUST017,MC1357 OSL NORDNET,10776.03,2025-08-15T12:14:26+02:00,Investment,
TX71676,CUST039,MC5678 AAR ICA,979.30,2025-07-21T17:33:10+02:00,Groceries,
TX72038,CUST005,MC2468 ONLINE NETFLX,149.00,2025-05-01T10:55:40+02:00,Subscription,
TX72093,CUST030,MC9999 OSL BMW,1800.00,2025-01-05T01:40:35+02:00,Auto,
TX72507,CUST025,MC4321 CPH MCDON,174.19,2025-02-07T10:25:38+02:00,FastFood,
TX71607,CUST017,MC2468 ONLINE NETFLX,99.00,2025-09-17T06:10:31+02:00,Subscription,
TX70604,CUST022,MC5678 AAR ICA,1305.70,2025-08-09T15:05:11+02:00,Groceries,
TX70041,CUST029,MC9999 OSL BMW,2999.00,2025-06-27T02:27:14+02:00,Auto,
TX71653,CUST006,MC4321 CPH MCDON,45.97,2025-01-29T13:35:44+02:00,FastFood,
TX70947,CUST040,MC2468 ONLINE NETFLX,179.00,2025-04-05T18:10:19+02:00,Subscription,
TX70126,CUST024,MC7994 AAR UNKNOWN,76.93,2025-09-04T21:22:36+02:00,Unknown,
TX71579,CUST006,MC2468 ONLINE NETFLX,79.00,2025-01-29T06:35:22+02:00,Subscription,
TX70800,CUST011,MC1234 OSL REMA1000,1268.65,2025-04-29T01:31:01+02:00,Groceries,
TX90104,  CUST024  ,MC1234 OSL REMA1000,150.00,2025-03-31T10:14:57+02:00,Groceries,
TX71414,CUST020,MC7777 ATM DNB,1500.00,2025-09-25T19:25:32+02:00,ATM,
TX72296,CUST003,MC9999 OSL BMW,4200.00,2025-01-19T21:00:11+02:00,Auto,
TX71494,CUST038,MC5678 AAR ICA,1289.89,2025-05-29T08:27:47+02:00,Groceries,
TX70468,CUST005,MC3734 ONLINE UNKNOWN,74.46,2025-08-13T17:02:51+02:00,Unknown,
TX71997,CUST017,MC7777 ATM DNB,200.00,2025-05-24T18:49:14+02:00,ATM,
TX71970,CUST039,MC1357 OSL NORDNET,13330.84,2025-01-08T15:31:04+02:00,Investment,
TX70698,CUST021,MC9999 OSL BMW,750.00,2025-07-08T18:52:11+02:00,Auto,
TX70849,CUST017,MC5678 AAR ICA,682.20,2025-04-19T16:12:46+02:00,Groceries,
TX72303,CUST017,MC1357 OSL NORDNET,4862.44,2025-08-12T05:39:18+02:00,Investment,
TX72481,CUST026,MC1357 OSL NORDNET,10763.68,2025-07-30T23:10:25+02:00,Investment,
TX71581,CUST040,MC7777 ATM DNB,200.00,2025-05-21T15:07:57+02:00,ATM,
TX72624,CUST031,MC4321 CPH MCDON,93.89,2025-03-05T08:00:35+02:00,FastFood,
TX70387,CUST008,MC2468 ONLINE NETFLX,149.00,2025-07-15T03:16:16+02:00,Subscription,
TX90053,CUST018,MC1234 OSL REMA1000,300.00,2025-09-13T23:59:03+02:00,FastFood,
TX70558,CUST031,MC9999 OSL BMW,250000.00,2025-02-03T08:56:24+02:00,Auto,
TX71413,CUST019,MC5678 AAR ICA,1196.38,2025-05-14T11:54:16+02:00,Groceries,
TX70176,CUST036,MC1234 OSL REMA1000,663.50,2025-09-12T08:19:52+02:00,Groceries,
TX70724,CUST023,MC1357 OSL NORDNET,17301.89,2025-09-07T06:07:52+02:00,Investment,
TX71387,CUST025,MC4321 CPH MCDON,94.47,2025-09-06T16:43:02+02:00,FastFood,
TX72718,CUST038,MC1357 OSL NORDNET,12338.49,2025-03-16T12:03:47+02:00,Investment,
TX71611,CUST009,MC2468 ONLINE NETFLX,79.00,2025-04-14T19:30:11+02:00,Subscription,
TX70314,CUST010,MC5678 AAR ICA,840.47,2025-05-11T18:03:14+02:00,Groceries,
TX70305,CUST007,MC1234 OSL REMA1000,1178.08,2025-05-11T09:13:59+02:00,Groceries,
TX71201,CUST022,MC4321 CPH MCDON,71.23,2025-04-12T03:19:50+02:00,FastFood,
TX72184,CUST024,MC7777 ATM DNB,1000.00,2025-08-15T15:31:36+02:00,ATM,
TX71015,CUST017,MC1234 OSL REMA1000,1354.02,2025-07-13T09:29:24+02:00,Groceries,
TX70629,CUST032,MC1357 OSL NORDNET,14020.90,2025-04-22T15:29:58+02:00,Investment,
TX70405,CUST010,MC9999 OSL BMW,1800.00,2025-01-14T14:26:36+02:00,Auto,
TX71029,CUST015,MC1357 OSL NORDNET,8159.95,2025-08-12T17:31:49+02:00,Investment,
TX71048,CUST021,MC5678 AAR ICA,546.04,2025-03-24T08:11:20+02:00,Groceries,
TX71097,CUST002,MC1357 OSL NORDNET,3205.31,2025-02-11T18:52:39+02:00,Investment,
TX70217,CUST020,MC9999 OSL BMW,250000.00,2025-07-02T13:35:19+02:00,Auto,
TX71194,CUST012,MC7777 ATM DNB,500.00,2025-04-23T21:50:57+02:00,ATM,
TX72485,CUST020,MC5678 AAR ICA,184.60,2025-02-21T01:57:51+02:00,Groceries,
TX72559,CUST003,MC1234 OSL REMA1000,917.59,2025-09-05T08:11:18+02:00,Groceries,
TX70567,CUST026,MC4321 CPH MCDON,108.12,2025-06-08T18:37:30+02:00,FastFood,
TX70726,CUST006,MC9999 OSL BMW,4200.00,2025-05-04T02:57:07+02:00,Auto,
TX71617,CUST033,MC9999 OSL BMW,250000.00,2025-05-27T18:25:16+02:00,Auto,
TX70798,CUST005,MC4321 CPH MCDON,49.07,2025-08-21T13:27:55+02:00,FastFood,
TX72777,CUST034,MC4321 CPH MCDON,186.96,2025-06-04T18:53:13+02:00,FastFood,
TX71511,CUST037,MC7777 ATM DNB,200.00,2025-06-28T10:40:44+02:00,ATM,
TX71040,CUST034,MC4321 CPH MCDON,155.32,2025-05-11T02:51:39+02:00,FastFood,
TX72609,CUST033,MC1357 OSL NORDNET,2505.14,2025-07-02T15:02:20+02:00,Investment,
TX71077,CUST040,MC5678 AAR ICA,1453.68,2025-03-20T00:19:49+02:00,Groceries,
TX70613,CUST027,MC2468 ONLINE NETFLX,149.00,2025-04-26T10:36:33+02:00,Subscription,
TX70075,CUST016,MC7777 ATM DNB,2000.00,2025-06-26T00:00:58+02:00,ATM,
TX72655,CUST008,MC1357 OSL NORDNET,11080.85,2025-05-09T17:52:37+02:00,Investment,
TX71162,CUST040,MC1700 OSL UNKNOWN,537.97,2025-02-17T00:02:44+02:00,Unknown,
TX72207,CUST028,MC7777 ATM DNB,200.00,2025-02-08T05:46:18+02:00,ATM,
TX70441,CUST012,MC1357 OSL NORDNET,16058.30,2025-05-30T02:20:39+02:00,Investment,
TX70501,CUST034,MC7777 ATM DNB,200.00,2025-01-09T05:19:24+02:00,ATM,
TX72662,CUST024,MC1234 OSL REMA1000,699.13,2025-04-23T17:29:52+02:00,Groceries,
TX72252,CUST012,MC9999 OSL BMW,250000.00,2025-08-16T06:10:28+02:00,Auto,
TX70801,CUST038,MC2468 ONLINE NETFLX,149.00,2025-06-15T14:53:07+02:00,Subscription,
TX72712,CUST017,MC7777 ATM DNB,200.00,2025-01-17T13:20:35+02:00,ATM,
TX70510,CUST007,MC4321 CPH MCDON,152.57,2025-07-23T03:10:01+02:00,FastFood,
TX71926,CUST032,MC5678 AAR ICA,1301.87,2025-01-23T11:49:44+02:00,Groceries,
TX71823,CUST014,MC2783 ONLINE UNKNOWN,442.60,2025-09-19T13:02:57+02:00,Unknown,
TX71665,CUST015,MC4321 CPH MCDON,133.74,2025-02-02T22:15:40+02:00,FastFood,
TX71292,CUST028,MC2468 ONLINE NETFLX,99.00,2025-03-10T07:39:11+02:00,Subscription,
TX72648,CUST003,MC7777 ATM DNB,1000.00,2025-06-13T09:28:30+02:00,ATM,
TX72717,CUST016,MC7777 ATM DNB,200.00,2025-03-16T23:27:07+02:00,ATM,
TX70096,CUST029,MC3213 AAR UNKNOWN,201.40,2025-06-22T01:30:03+02:00,Unknown,
TX70086,CUST013,MC5678 AAR ICA,948.71,2025-01-09T16:59:17+02:00,Groceries,
TX90071,CUST013,MC1234 OSL REMA1000,300.00,2025-09-01T00:44:16+02:00,FastFood,
TX72604,CUST017,MC1357 OSL NORDNET,17578.17,2025-07-18T20:23:03+02:00,Investment,
TX71457,CUST039,MC9999 OSL BMW,250000.00,2025-04-17T23:27:05+02:00,Auto,
TX71112,CUST035,MC4321 CPH MCDON,63.53,2025-09-08T10:56:41+02:00,FastFood,
TX70699,CUST007,MC6745 OSL UNKNOWN,98.40,2025-09-08T19:09:09+02:00,Unknown,
TX71348,CUST017,MC7832 ONLINE UNKNOWN,656.06,2025-02-16T14:21:14+02:00,Unknown,
TX70032,CUST038,MC5678 AAR ICA,1366.96,2025-07-10T09:58:07+02:00,Groceries,
TX71167,CUST025,MC5678 AAR ICA,554.17,2025-07-05T17:46:13+02:00,Groceries,
TX72568,CUST006,MC1357 OSL NORDNET,11279.73,2025-06-20T18:59:18+02:00,Investment,
TX71134,CUST036,MC2468 ONLINE NETFLX,129.00,2025-02-02T07:45:29+02:00,Subscription,
TX72266,CUST031,MC4321 CPH MCDON,124.46,2025-07-01T14:48:23+02:00,FastFood,
TX71825,CUST032,MC3052 AAR UNKNOWN,510.52,2025-03-13T04:49:55+02:00,Unknown,
TX71525,CUST005,MC7777 ATM DNB,200.00,2025-01-16T19:23:51+02:00,ATM,
TX72142,CUST002,MC7777 ATM DNB,200.00,2025-08-26T23:03:58+02:00,ATM,
TX70622,CUST021,MC4321 CPH MCDON,73.02,2025-07-11T22:06:37+02:00,FastFood,
TX71468,CUST009,MC4321 CPH MCDON,169.52,2025-06-29T13:17:13+02:00,FastFood,
TX72796,CUST036,MC4321 CPH MCDON,139.31,2025-07-03T10:32:13+02:00,FastFood,
TX70350,CUST032,MC5678 AAR ICA,241.19,2025-06-26T03:59:04+02:00,Groceries,
TX70426,CUST026,MC7777 ATM DNB,1500.00,2025-08-14T19:41:07+02:00,ATM,
TX72667,CUST011,MC7823 ONLINE UNKNOWN,236.68,2025-07-26T00:09:14+02:00,Unknown,
TX71247,CUST005,MC9999 OSL BMW,1800.00,2025-03-07T07:33:54+02:00,Auto,
TX72202,CUST015,MC7777 ATM DNB,1500.00,2025-04-19T23:35:46+02:00,ATM,
TX71120,CUST012,MC1234 OSL REMA1000,173.46,2025-07-08T06:12:27+02:00,Groceries,
